instance,method,objective,lower_bound,time,nb_nodes,robust_constraint,static_objective,static_constraint,S,path,admissibility,nCallBacks,callBacksTimeSpan
data/processed/300_USA-road-d.BAY.gr,heuristic,21954.2,0,0.000621,0,285,16557,202,408,[224;222;277;77;92;133;290;184;164;260;269],1,0,0
data/processed/300_USA-road-d.COL.gr,heuristic,36488.4,0,0.001507,0,190,28102,188,310,[83;196;265;237;214;165;127;155;193;179;181;161;260],1,0,0
data/processed/300_USA-road-d.NY.gr,heuristic,35802.8,0,0.001346,0,285,28304,243,288,[239;267;152;264;240;108;71;162;18;62;296;212;290;279],1,0,0
data/processed/350_USA-road-d.BAY.gr,heuristic,21954.2,0,0.000761,0,294,16557,220,446,[224;127;277;77;185;329;290;325;253;284;269],1,0,0
data/processed/350_USA-road-d.COL.gr,heuristic,30611,0,0.002153,0,294,23991,292,359,[215;237;273;280;250;275;73;1;314;88;112;302;347],1,0,0
data/processed/350_USA-road-d.NY.gr,heuristic,45262.9,0,0.03198,0,192,35442,190,310,[242;227;118;184;274;83;127;141;258;271;248;270;349],1,0,0
data/processed/400_USA-road-d.BAY.gr,heuristic,32288.4,0,0.061277,0,357,26141,247,533,[269;284;138;209;290;381;393;358;339;321;230;267;249;382],1,0,0
data/processed/400_USA-road-d.COL.gr,heuristic,39911.2,0,0.015956,0,316,31274,314,396,[83;84;140;70;367;1;114;336;317;261;161;260;389],1,0,0
data/processed/400_USA-road-d.NY.gr,heuristic,45262.9,0,0.029559,0,249,35442,225,321,[242;251;379;79;274;16;193;259;330;322;248;270;349],1,0,0
data/processed/40_USA-road-d.BAY.gr,heuristic,12664.3,0,0.00082,0,65,7856,59,66,[29;21;25;19;16;40],1,0,0
data/processed/40_USA-road-d.COL.gr,heuristic,15059,0,0.000102,0,101,10084,72,120,[24;19;18;11;9;27],1,0,0
data/processed/40_USA-road-d.NY.gr,heuristic,17330.1,0,0.000158,0,100,12410,70,110,[24;18;14;38;15;39],1,0,0
data/processed/450_USA-road-d.BAY.gr,heuristic,32288.4,0,0.015545,0,384,26141,281,568,[269;284;289;209;290;381;393;358;383;321;230;267;374;382],1,0,0
data/processed/450_USA-road-d.COL.gr,heuristic,39911.2,0,0.022707,0,348,31274,346,457,[83;84;417;141;367;1;199;25;317;192;161;260;389],1,0,0
data/processed/450_USA-road-d.NY.gr,heuristic,47080.7,0,0.001052,0,312,39921,310,355,[279;290;212;117;197;2;102;364;108;336;439;361;302;419;450;346;448;431],1,0,0
data/processed/500_USA-road-d.BAY.gr,heuristic,38097.9,0,0.016197,0,408,28156,281,626,[466;449;440;105;143;418;287;393;358;383;109;465;481],1,0,0
data/processed/500_USA-road-d.COL.gr,heuristic,39911.2,0,0.030618,0,385,31274,383,510,[83;84;490;411;405;132;453;89;113;192;161;260;389],1,0,0
data/processed/500_USA-road-d.NY.gr,heuristic,48093.4,0,0.001774,0,396,39721,340,414,[463;461;434;436;302;335;353;407;262;71;362;18;197;296;381;490;393;458;488],1,0,0
data/processed/550_USA-road-d.BAY.gr,heuristic,22317.2,0,0.006093,0,606,17628,576,642,[413;310;304;152;311;36;132;229;185;408;418;381;373;537],1,0,0
data/processed/550_USA-road-d.COL.gr,heuristic,39911.2,0,0.043132,0,420,31274,418,572,[83;84;548;541;17;170;453;25;113;192;161;260;389],1,0,0
data/processed/550_USA-road-d.NY.gr,heuristic,47814.4,0,0.001412,0,407,39721,365,441,[463;461;434;547;351;451;439;336;262;71;183;18;178;402;212;281;393;280;488],1,0,0
data/processed/600_USA-road-d.BAY.gr,heuristic,34849.9,0,0.087792,0,423,28651,366,651,[269;284;335;262;136;586;393;511;339;510;420;223;575;569;588],1,0,0
data/processed/600_USA-road-d.COL.gr,heuristic,39911.2,0,0.044568,0,458,31274,456,605,[83;84;548;9;533;1;4;134;584;301;570;352;389],1,0,0
data/processed/600_USA-road-d.NY.gr,heuristic,47814.4,0,0.001341,0,429,39721,387,467,[463;551;549;547;568;335;353;407;262;71;128;2;432;503;212;281;516;515;488],1,0,0
data/processed/60_USA-road-d.BAY.gr,heuristic,10633.3,0,0.002743,0,83,8604,71,85,[21;15;4;34;44;59],1,0,0
data/processed/60_USA-road-d.COL.gr,heuristic,23914.2,0,0.001092,0,182,16904,110,186,[53;52;56;58;51;44;33;42;27;60],1,0,0
data/processed/60_USA-road-d.NY.gr,heuristic,31775.8,0,0.001737,0,66,21205,60,73,[39;60;7;16;47;44;56],1,0,0
