instance,method,objective,lower_bound,time,nb_nodes,robust_constraint,static_objective,static_constraint,S,path,admissibility,nCallBacks,callBacksTimeSpan
data/processed/200_USA-road-d.BAY.gr,plans_coupants,13395.7,13022.2,301.936,0,243,10983,221,273,[74;41;195;71;175;79;167;105;159],1,98,0.036302
data/processed/200_USA-road-d.COL.gr,plans_coupants,31845.7,31573.4,328.263,0,241,23907,235,244,[161;81;59;26;40;30;56;58;184;76;49;117;83;196],1,99,0.040932
data/processed/200_USA-road-d.NY.gr,plans_coupants,30595.1,30595.1,92.7313,0,236,24628,234,237,[137;125;38;130;185;63;18;197;54;120;149],1,71,0.026552
data/processed/20_USA-road-d.BAY.gr,plans_coupants,15332.6,15332.6,0.245236,0,63,9365,46,66,[15;4;1;5;17],1,12,0.000497
data/processed/20_USA-road-d.COL.gr,plans_coupants,7076.52,7076.52,0.455002,0,58,5357,39,64,[12;10;14;11;15],1,14,0.000482
data/processed/20_USA-road-d.NY.gr,plans_coupants,9454.47,9454.47,0.419398,0,71,6848,44,88,[2;8;17;9],1,10,0.000312
data/processed/2100_USA-road-d.BAY.gr,plans_coupants,,,,,,,,,,,,
data/processed/2100_USA-road-d.COL.gr,plans_coupants,43998.7,35568,333.594,0,1334,35568,1268,1334,[88;1837;1290;188;687;248;236;181;1670;245;1434;945;479;529;1985;2013],1,5,0.164011
data/processed/2100_USA-road-d.NY.gr,plans_coupants,123257,101210,466.528,0,634,101210,578,636,[1785;1756;1288;1554;1226;1240;579;324;360;1450;1193;856;697;1724;855;442;1740;1108;1559;1551;517;478;1203;2042;2030;728;1798;493;1753;1327;1418;1434;1974],1,6,0.108089
data/processed/2200_USA-road-d.BAY.gr,plans_coupants,,,,,,,,,,,,
data/processed/2200_USA-road-d.NY.gr,plans_coupants,,,,,,,,,,,,
data/processed/2300_USA-road-d.BAY.gr,plans_coupants,,,,,,,,,,,,
data/processed/2300_USA-road-d.NY.gr,plans_coupants,,,,,,,,,,,,
data/processed/2400_USA-road-d.BAY.gr,plans_coupants,,,,,,,,,,,,
data/processed/2400_USA-road-d.NY.gr,plans_coupants,,,,,,,,,,,,
data/processed/2500_USA-road-d.BAY.gr,plans_coupants,,,,,,,,,,,,
data/processed/2500_USA-road-d.NY.gr,plans_coupants,,,,,,,,,,,,
data/processed/250_USA-road-d.BAY.gr,plans_coupants,19248,18862.3,300.374,0,318,14247,181,357,[159;189;209;191;246;92;229;199;222;224],1,141,0.073886
data/processed/250_USA-road-d.COL.gr,plans_coupants,32794.3,30536.9,307.658,0,226,25827,224,260,[83;60;183;65;46;168;10;18;4;25;113;192;161],1,62,0.024171
data/processed/250_USA-road-d.NY.gr,plans_coupants,37057.4,37057.4,143.529,0,254,29136,234,264,[147;232;89;79;85;95;33;187;108;240;199;228;204;239],1,90,0.032791
data/processed/300_USA-road-d.BAY.gr,plans_coupants,21954.2,21132.3,304.619,0,407,16557,253,408,[224;222;118;194;185;86;276;143;138;260;269],1,121,0.087034
data/processed/300_USA-road-d.COL.gr,plans_coupants,34605.3,32136.4,304.509,0,260,27638,258,310,[83;60;45;130;197;168;131;121;239;25;113;192;161;260],1,56,0.028452
data/processed/300_USA-road-d.NY.gr,plans_coupants,35802.8,35483.2,302.672,0,287,28304,245,288,[239;204;75;199;240;108;71;3;148;178;117;212;290;279],1,149,0.065035
data/processed/350_USA-road-d.BAY.gr,plans_coupants,21954.2,20925.5,303.895,0,309,16557,225,446,[224;330;199;229;285;86;290;325;289;284;269],1,109,0.095539
data/processed/350_USA-road-d.COL.gr,plans_coupants,30611,30611,152.994,0,294,23991,292,359,[215;195;139;71;27;275;118;1;3;24;112;302;347],1,66,0.03847
data/processed/350_USA-road-d.NY.gr,plans_coupants,41712.4,38841.7,392.598,0,303,34270,301,310,[242;133;118;54;24;174;289;187;262;336;264;293;87;76;137;248;350;349],1,40,0.023223
data/processed/400_USA-road-d.BAY.gr,plans_coupants,32288.4,29359.7,302.522,0,449,26141,281,533,[269;284;138;143;355;381;393;358;339;109;212;223;374;382],1,50,0.060344
data/processed/400_USA-road-d.COL.gr,plans_coupants,39224,36604.3,315.901,0,322,31690,320,396,[83;60;64;65;46;86;16;398;4;25;113;192;161;260;389],1,56,0.044863
data/processed/400_USA-road-d.NY.gr,plans_coupants,44441.9,42035,304.469,0,297,36878,267,321,[242;227;111;27;18;289;26;262;240;353;335;239;151;269;352;349],1,42,0.02772
data/processed/40_USA-road-d.BAY.gr,plans_coupants,12664.3,12664.3,0.493601,0,65,7856,59,66,[29;21;3;30;10;40],1,15,0.000676
data/processed/40_USA-road-d.COL.gr,plans_coupants,15059,15059,4.14227,0,110,10084,75,120,[24;36;18;6;9;27],1,57,0.003397
data/processed/40_USA-road-d.NY.gr,plans_coupants,17330.1,17330.1,1.11318,0,100,12410,70,110,[24;2;36;11;15;39],1,27,0.001658
data/processed/450_USA-road-d.BAY.gr,plans_coupants,32288.4,29039.7,304.776,0,501,26141,323,568,[269;284;164;84;276;287;393;433;383;215;420;223;374;382],1,57,0.082533
data/processed/450_USA-road-d.COL.gr,plans_coupants,39605,35374.2,314.262,0,358,31244,356,457,[83;176;27;9;73;121;404;25;113;192;161;260;389],1,52,0.056336
data/processed/450_USA-road-d.NY.gr,plans_coupants,47080.7,47080.7,37.8049,0,312,39921,310,355,[279;149;120;54;24;95;3;263;262;407;439;361;239;419;269;449;354;431],1,27,0.020943
data/processed/500_USA-road-d.BAY.gr,plans_coupants,38097.9,35848.7,307.602,0,560,28156,332,626,[466;488;440;289;209;418;493;393;433;339;215;465;481],1,64,0.110303
data/processed/500_USA-road-d.COL.gr,plans_coupants,39605,35374.2,305.968,0,399,31244,397,510,[83;254;27;42;186;34;68;25;113;192;161;260;389],1,54,0.073055
data/processed/500_USA-road-d.NY.gr,plans_coupants,48093.4,47362.8,300.24,0,400,39721,344,414,[463;461;434;436;302;361;353;407;363;26;362;2;85;54;120;490;393;458;488],1,81,0.071399
data/processed/550_USA-road-d.BAY.gr,plans_coupants,22317.2,21361.8,304.065,0,606,17628,576,642,[413;426;471;541;311;62;220;32;407;133;476;381;373;537],1,46,0.096771
data/processed/550_USA-road-d.COL.gr,plans_coupants,39653.8,34049.2,303.581,0,433,31128,431,572,[83;226;78;15;297;149;20;25;113;192;161;260;389],1,43,0.073177
data/processed/550_USA-road-d.NY.gr,plans_coupants,47814.4,45557.8,358.63,0,408,39721,366,441,[463;461;434;547;522;451;439;240;262;364;102;148;62;296;275;281;393;280;488],1,80,0.087352
