instance,method,objective,lower_bound,time,nb_nodes,robust_constraint,static_objective,static_constraint,S,path,admissibility,nCallBacks,callBacksTimeSpan
data/processed/1600_USA-road-d.NY.gr,static,1e+09,53855,13.9906,0,514,53855,420,425,[1133;621;1543;875;298;245;133;242;442;1068;866;1463;1451;447;582;360;640;1437;1240;1226;1554;1288;1307],0,0,0
data/processed/160_USA-road-d.BAY.gr,static,13395.7,10983,0.15018,0,197,10983,180,220,[74;21;3;4;10;44;59;105;159],1,0,0
data/processed/160_USA-road-d.COL.gr,static,24651,18301,0.121769,0,173,18301,131,184,[60;83;71;49;148;93;106;127;126;82;129],1,0,0
data/processed/160_USA-road-d.NY.gr,static,1e+09,19964,0.365644,0,177,19964,171,175,[120;122;119;86;87;12;59;68;55;123;142;154],0,0,0
data/processed/1700_USA-road-d.BAY.gr,static,1e+09,58405,14.1546,0,705,58405,591,599,[1456;1684;826;1303;771;1635;830;337;461;858;850;1272;926;989;1422;993;1424;1487;1486;1526;1379;1627],0,0,0
data/processed/1700_USA-road-d.COL.gr,static,1e+09,32664,70.2797,0,1257,32664,1129,1146,[88;1660;1655;12;2;1;20;27;117;1002;234;1674;1398;1053],0,0,0
data/processed/1700_USA-road-d.NY.gr,static,1e+09,53855,19.1683,11,559,53855,437,459,[1133;621;1190;1171;1411;149;264;584;1093;855;866;697;856;108;240;360;1683;1437;1240;1547;1554;1288;1307],0,0,0
data/processed/1800_USA-road-d.BAY.gr,static,1e+09,60038,9.72657,0,794,60038,661,675,[1627;1785;1451;1402;1487;1424;1457;859;732;414;424;850;976;1746;476;1408;1256;970;1215;1640;1407;1456;1788],0,0,0
data/processed/1800_USA-road-d.COL.gr,static,1e+09,34075,170.543,0,1243,34075,1095,1195,[88;1395;213;237;275;681;1533;1659;972;171;767;1030;1674;529;1053],0,0,0
data/processed/1800_USA-road-d.NY.gr,static,69098.3,56484,23.0625,0,462,56484,360,466,[1133;1203;1257;1171;477;1082;1108;1740;694;855;866;697;856;838;910;1223;1421;579;1240;1226;1554;1288;1756;1785],1,0,0
data/processed/180_USA-road-d.BAY.gr,static,13395.7,10983,0.142898,0,243,10983,209,248,[74;121;151;104;34;170;59;138;159],1,0,0
data/processed/180_USA-road-d.COL.gr,static,1e+09,22841,0.201166,0,220,22841,214,217,[83;117;116;148;93;106;119;52;122;135;63;159;161],0,0,0
data/processed/180_USA-road-d.NY.gr,static,1e+09,19964,0.245904,0,204,19964,192,203,[120;122;41;117;87;148;59;147;172;96;142;154],0,0,0
data/processed/1900_USA-road-d.BAY.gr,static,1e+09,64697,14.4649,0,696,64697,619,632,[1580;1641;1497;1899;1413;1372;1122;995;1688;1636;438;888;926;1244;520;1409;1424;1487;1249;1153;1379;1727;1889;1834],0,0,0
data/processed/1900_USA-road-d.COL.gr,static,42505.7,34075,78.4698,0,1208,34075,1152,1208,[88;1526;1033;188;233;112;775;87;247;61;150;330;309;529;1053],1,0,0
data/processed/1900_USA-road-d.NY.gr,static,69098.3,56484,14.9823,0,457,56484,383,461,[1133;1109;1543;875;1551;1559;1772;1740;694;507;1724;697;585;1193;240;360;444;1437;1824;1226;1554;1739;1756;1785],1,0,0
data/processed/2000_USA-road-d.BAY.gr,static,1e+09,56536,25.0687,0,716,56536,605,649,[1712;1577;1915;1861;1869;1822;993;969;989;330;1707;1569;935;658;671;1587;1535;970;1987;1281;1476;1528;1918],0,0,0
data/processed/2000_USA-road-d.COL.gr,static,1e+09,39443,77.9698,0,1400,39443,1300,1332,[88;62;44;1862;573;1934;1628;94;1868;354;1308;309;1299;1700;1634;1883;1888;1917;1887],0,0,0
data/processed/2000_USA-road-d.NY.gr,static,1e+09,49331,21.0593,0,869,49331,699,727,[1792;1604;1589;1403;1196;689;1708;679;288;312;1022;881;1393;1088;1643;1031;1943;1787;1970;1343;1741;1950;1973],0,0,0
data/processed/200_USA-road-d.BAY.gr,static,13395.7,10983,0.166535,0,243,10983,221,273,[74;41;195;71;175;79;167;105;159],1,0,0
data/processed/200_USA-road-d.COL.gr,static,1e+09,23886,0.101753,0,250,23886,244,244,[161;181;128;62;172;22;187;137;93;148;49;71;83;196],0,0,0
data/processed/200_USA-road-d.NY.gr,static,30595.1,24628,0.218557,0,236,24628,234,237,[137;125;38;130;185;63;18;197;54;120;149],1,0,0
data/processed/20_USA-road-d.BAY.gr,static,1e+09,9365,0.018712,0,72,9365,52,66,[15;19;9;20;17],0,0,0
data/processed/20_USA-road-d.COL.gr,static,7076.52,5357,0.01631,0,58,5357,39,64,[12;10;14;11;15],1,0,0
data/processed/20_USA-road-d.NY.gr,static,1e+09,6848,0.017243,0,96,6848,54,88,[2;1;11;9],0,0,0
data/processed/2100_USA-road-d.BAY.gr,static,1e+09,60789,22.1962,0,821,60789,721,721,[1788;1956;1545;826;1303;970;760;790;1054;1755;1843;1674;1272;1776;889;1213;1409;1424;1913;2018;1948;2040;1627;2038],0,0,0
data/processed/2100_USA-road-d.COL.gr,static,1e+09,35568,203.473,0,1336,35568,1268,1334,[88;1837;1918;1511;1804;900;1224;138;2085;171;209;330;2047;2012;1053;2013],0,0,0
data/processed/2100_USA-road-d.NY.gr,static,1e+09,62119,23.0801,0,687,62119,629,636,[1785;1307;1377;1308;1801;1309;1230;1570;1578;1711;1982;1667;1560;1392;1946;2054;2043;1591;1323;1305;2057;1396;1954;1974],0,0,0
data/processed/2200_USA-road-d.BAY.gr,static,1e+09,68443,20.0412,0,870,68443,748,754,[1580;2029;1162;1215;771;1097;860;1302;658;1843;595;577;731;989;1961;1457;2137;1363;1402;1890;2177;2127;2073;1834;2179],0,0,0
data/processed/2200_USA-road-d.COL.gr,static,1e+09,39310,117.89,0,1440,39310,1328,1422,[88;238;331;188;275;112;187;272;2182;61;150;1400;370;620;1410;2033;2153],0,0,0
data/processed/2200_USA-road-d.NY.gr,static,1e+09,53650,39.659,0,903,53650,746,758,[1785;1617;1377;1852;1251;1244;661;680;1911;1357;1902;1942;745;1635;1920;628;630;1370;1305;2057;1396;1954;1974],0,0,0
data/processed/2300_USA-road-d.BAY.gr,static,1e+09,65829,20.6442,0,791,65829,727,745,[1788;1456;1545;1259;1744;771;2088;2043;2138;562;2147;1564;1272;330;889;520;993;1424;1913;1891;1948;2040;1627;2038;2300],0,0,0
data/processed/2300_USA-road-d.COL.gr,static,1e+09,40803,145.009,0,1481,40803,1400,1478,[88;2195;1353;1394;205;1972;1323;1673;2123;1004;2205;946;580;1367;1410;2298;2258;2272],0,0,0
data/processed/2300_USA-road-d.NY.gr,static,1e+09,53650,45.8761,0,934,53650,780,791,[1785;1804;1604;1308;1801;526;1622;1728;1077;966;1667;1490;2014;2023;1614;2043;1346;1323;2283;739;1677;1954;1974],0,0,0
data/processed/2400_USA-road-d.BAY.gr,static,1e+09,65317,20.4643,0,874,65317,796,796,[1788;1735;1684;1640;1578;1413;2088;490;2138;791;1533;331;424;1016;1621;1213;1409;1898;2349;2393;1948;2040;2015;2276;2300],0,0,0
data/processed/2400_USA-road-d.COL.gr,static,1e+09,39443,117.645,0,1712,39443,1560,1587,[88;1439;307;1181;2;1;4;27;117;246;234;554;2202;1069;2031;2227;2273;2259;2272],0,0,0
data/processed/2400_USA-road-d.NY.gr,static,1e+09,60819,84.7317,0,435,60819,350,412,[1785;1307;1066;576;1198;1546;1230;1738;2350;2368;2380;1571;1414;2308;2061;2369;1952;2335;1681;2336;2353;2320;1974],0,0,0
data/processed/2500_USA-road-d.BAY.gr,static,1e+09,62022,24.4254,0,1026,62022,886,889,[2222;2457;1577;1915;1861;1869;2299;993;1382;2328;516;2327;1669;858;547;968;1584;1583;1246;2231;2474;1877;2225;1918;2405],0,0,0
data/processed/2500_USA-road-d.COL.gr,static,1e+09,39696,154.912,0,1675,39696,1556,1571,[88;1437;2017;192;25;1693;20;745;2080;1554;2166;1228;2194;1069;2086;2270;2032;2147;2088],0,0,0
data/processed/2500_USA-road-d.NY.gr,static,1e+09,60819,70.6029,0,489,60819,399,463,[1792;1812;1589;1863;1021;1931;1229;1496;1511;2029;2329;2099;2112;1856;2278;2374;1969;1342;2316;2336;2472;2380;1973],0,0,0
